Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1666000,1.6446427,13.797101449275363,0.89138705,0.060936533,0.9845809502261026,0.9845809502261026,0.01286035984168328,1.0
1667000,1.6446425,15.25,0.8946009,0.059925,0.9819781408935296,0.9819781408935296,0.01379909975235694,1.0
1668000,1.6446424,12.055555555555555,0.8939001,0.061011374,0.9856936939664789,0.9856936939664789,0.009293458168080228,1.0
1669000,1.6446424,12.917808219178083,0.89132243,0.061141733,0.9855251099965344,0.9855251099965344,0.009801022775394663,1.0
1670000,1.6446425,13.567164179104477,0.881349,0.06003701,0.9836915375581429,0.9836915375581429,0.008556431148083075,1.0
1671000,1.6446426,11.365853658536585,0.8844712,0.06057183,0.9876144578657955,0.9876144578657955,0.008672984601321057,1.0
1672000,1.6446428,13.31081081081081,0.89929265,0.06256196,0.9851203676727083,0.9851203676727083,0.009911073017671393,1.0
1673000,1.6446425,12.507246376811594,0.8965343,0.060793657,0.9849855053252068,0.9849855053252068,0.011261465397947704,1.0
1674000,1.6446424,11.658227848101266,0.8999908,0.060933005,0.9864894498752642,0.9864894498752642,0.008933764675343292,1.0
1675000,1.6446427,12.213333333333333,0.88983065,0.06018799,0.9855789495141882,0.9855789495141882,0.009499028169796619,1.0
1676000,1.6446425,12.220779220779221,0.8922058,0.061868086,0.9861880311599145,0.9861880311599145,0.00922642489902687,1.0
1677000,1.6446427,11.822784810126583,0.89155006,0.059880614,0.9866233754467655,0.9866233754467655,0.009454718196776683,1.0
1678000,1.6446424,12.236842105263158,0.8928739,0.060458686,0.9860350873909498,0.9860350873909498,0.008689152719709551,1.0
1679000,1.6446425,13.784615384615385,0.89324236,0.06131076,0.9835223849139997,0.9835223849139997,0.011695067220369228,1.0
1680000,1.6444447,11.156626506024097,0.8954134,0.06256701,0.9874136505356754,0.9874136505356754,0.01028354293442365,1.0
1681000,1.6443673,12.355263157894736,0.89739096,0.062144488,0.9855555502573649,0.9855555502573649,0.009316461271761606,1.0
1682000,1.6443673,11.986842105263158,0.90194744,0.061913516,0.9862368420550698,0.9862368420550698,0.009363719674614626,1.0
1683000,1.6443673,10.569767441860465,0.89887124,0.062470738,0.9886666632246697,0.9886666632246697,0.008643563993538772,1.0
1684000,1.6443673,13.342857142857143,0.8919026,0.060781915,0.984790473324912,0.984790473324912,0.010385832512318822,1.0
1685000,1.6443673,10.68235294117647,0.90166557,0.061056916,0.9876470537746653,0.9876470537746653,0.008680099854930578,1.0
1686000,1.6443673,12.702702702702704,0.89456004,0.061900996,0.9863873832934612,0.9863873832934612,0.008405208127491327,1.0
1687000,1.6443673,13.565217391304348,0.8965953,0.061553665,0.9843188377394192,0.9843188377394192,0.009253014149431112,1.0
1688000,1.6443673,12.694444444444445,0.8930079,0.06053451,0.9850516428410168,0.9850516428410168,0.009100396071132732,1.0
1689000,1.6443675,11.24390243902439,0.9088754,0.06400711,0.9874457774392094,0.9874457774392094,0.009334683650666259,1.0
1690000,1.6443673,13.414285714285715,0.9053387,0.06090321,0.9849428560052599,0.9849428560052599,0.009661413235049363,1.0
1691000,1.6443673,13.91304347826087,0.89820117,0.06171701,0.9836915339996566,0.9836915339996566,0.009326102859740244,1.0
1692000,1.6443673,11.582278481012658,0.903374,0.06310143,0.9866751032539561,0.9866751032539561,0.010206292224959529,1.0
1693000,1.6443673,13.132352941176471,0.90304846,0.061697572,0.984990475007466,0.984990475007466,0.011007682725487808,1.0
1694000,1.6443673,13.694444444444445,0.89633834,0.05963177,0.9843768080075582,0.9843768080075582,0.010230201275840374,1.0
1695000,1.6443673,12.068493150684931,0.89369047,0.062705204,0.9862044461568197,0.9862044461568197,0.007908299620418498,1.0
1696000,1.6443673,12.694444444444445,0.88903445,0.061592095,0.9858356159027308,0.9858356159027308,0.009260296818205437,1.0
1697000,1.6443673,12.447368421052632,0.8919232,0.060643815,0.9857066615422567,0.9857066615422567,0.008963444732362404,1.0
1698000,1.6443673,11.4625,0.8995573,0.060424015,0.9866160312785378,0.9866160312785378,0.00857014977152141,1.0
1699000,1.6443673,12.424657534246576,0.89952993,0.061177064,0.9859288867314656,0.9859288867314656,0.0106455446711819,1.0
1700000,1.6443691,10.666666666666666,0.9059673,0.06191964,0.9889438185798988,0.9889438185798988,0.008408994505801919,1.0
1701000,1.6443744,12.728571428571428,0.89923483,0.061535418,0.9850234750290991,0.9850234750290991,0.0087407505255304,1.0
1702000,1.6443743,12.226666666666667,0.90421265,0.06344375,0.9856936915500744,0.9856936915500744,0.010367982815542081,1.0
1703000,1.6443741,11.525,0.9043818,0.063459486,0.9872921771473355,0.9872921771473355,0.008333421036684425,1.0
1704000,1.6443741,12.605263157894736,0.8920754,0.06135568,0.9859369364944665,0.9859369364944665,0.008345119563887853,1.0
1705000,1.6443744,13.434782608695652,0.9017276,0.060902555,0.9843904708112989,0.9843904708112989,0.008207922318667573,1.0
1706000,1.6443744,12.864864864864865,0.8994469,0.06314715,0.9862009107250057,0.9862009107250057,0.0093190832520446,1.0
1707000,1.6443744,10.860759493670885,0.90014094,0.06149155,0.9873497905554595,0.9873497905554595,0.007155318102759114,1.0
1708000,1.6443744,10.96551724137931,0.9025913,0.061521076,0.9876156813958112,0.9876156813958112,0.007634092370554914,1.0
1709000,1.644374,11.060240963855422,0.90231335,0.06352389,0.9879349571902577,0.9879349571902577,0.008296618419103098,1.0
1710000,1.6443744,12.162162162162161,0.8972586,0.06106209,0.9860350866066782,0.9860350866066782,0.00842261427552378,1.0
1711000,1.6443744,12.223684210526315,0.8970608,0.0628312,0.986545453597973,0.986545453597973,0.00811926008530215,1.0
1712000,1.6443744,11.871794871794872,0.9041002,0.06355114,0.9872649510701498,0.9872649510701498,0.012580732902465686,1.0
1713000,1.6443744,12.093333333333334,0.89957076,0.062710255,0.9856936907446062,0.9856936907446062,0.009012189498674628,1.0
1714000,1.6443739,9.416666666666666,0.9119415,0.06493673,0.989381942898035,0.989381942898035,0.008684892531164223,1.0
1715000,1.6443744,13.528571428571428,0.9025884,0.063123256,0.9848075089320331,0.9848075089320331,0.008281704243748042,1.0
1716000,1.6443739,12.586666666666666,0.9009924,0.06178264,0.9853703694211112,0.9853703694211112,0.0093983516154468,1.0
1717000,1.6443743,13.478260869565217,0.89369315,0.061527032,0.9842801897422128,0.9842801897422128,0.008637409822899761,1.0
1718000,1.6443744,11.946666666666667,0.8996079,0.06354052,0.9868225122427011,0.9868225122427011,0.008589839219197317,1.0
1719000,1.6443741,10.891566265060241,0.90272015,0.0623083,0.9874999970197678,0.9874999970197678,0.008298400694045648,1.0
1720000,1.6443744,13.243243243243244,0.9019636,0.06332454,0.9853990598463677,0.9853990598463677,0.011007676229805646,1.0
1721000,1.6442451,13.348484848484848,0.9062702,0.06433618,0.9849082101946292,0.9849082101946292,0.008690764504548944,1.0
1722000,1.6441643,10.988636363636363,0.9041718,0.06523805,0.9880153228496683,0.9880153228496683,0.007241979291215646,1.0
1723000,1.6441646,10.116279069767442,0.91735315,0.067801945,0.988186041283053,0.988186041283053,0.009191152775053715,1.0
1724000,1.6441642,11.506024096385541,0.8996891,0.064641386,0.9868641959296333,0.9868641959296333,0.007256379408688561,1.0
1725000,1.6441646,11.085365853658537,0.90990245,0.06566074,0.9878333331573577,0.9878333331573577,0.00885294138892537,1.0
1726000,1.6441646,11.657894736842104,0.905712,0.06317573,0.9864848465114445,0.9864848465114445,0.0073222099057271735,1.0
1727000,1.6441642,11.53012048192771,0.91060007,0.066862844,0.9870166659355164,0.9870166659355164,0.010825221882987535,1.0
1728000,1.6441644,11.480519480519481,0.903907,0.06631982,0.9867583259940147,0.9867583259940147,0.008633171593100997,1.0
1729000,1.6441643,10.820224719101123,0.9060969,0.06523902,0.9881915676182714,0.9881915676182714,0.007414030576199721,1.0
1730000,1.6441646,11.209876543209877,0.9025157,0.06511622,0.9869749985635281,0.9869749985635281,0.008987935772893252,1.0
1731000,1.6441646,10.651162790697674,0.9046447,0.0660481,0.9884242435747926,0.9884242435747926,0.007977300321065493,1.0
1732000,1.6441646,11.26923076923077,0.91282326,0.067405,0.9866497825972641,0.9866497825972641,0.009662728546308117,1.0
1733000,1.6441646,13.068493150684931,0.902309,0.06736428,0.9853611066937447,0.9853611066937447,0.010180632336616528,1.0
1734000,1.6441646,13.573529411764707,0.89966667,0.064355664,0.9838039208860958,0.9838039208860958,0.008103053696686402,1.0
1735000,1.6441646,12.297297297297296,0.90742964,0.06767442,0.9863911112149556,0.9863911112149556,0.010156468420755118,1.0
1736000,1.6441643,12.220779220779221,0.9093602,0.06486301,0.9864122781314348,0.9864122781314348,0.008662880269663506,1.0
1737000,1.6441646,12.35135135135135,0.89571863,0.063183576,0.9861081041194297,0.9861081041194297,0.006954078682512674,1.0
1738000,1.6441646,10.134831460674157,0.9099272,0.06597896,0.9883745305993584,0.9883745305993584,0.007330425041616538,1.0
1739000,1.6441644,12.426666666666666,0.905472,0.06530503,0.9861491189191216,0.9861491189191216,0.007552930171138877,1.0
1740000,1.6441646,10.340909090909092,0.90032023,0.06421549,0.9887803000482646,0.9887803000482646,0.007456926082919712,1.0
1741000,1.6441138,12.012820512820513,0.897903,0.065643385,0.985616437376362,0.985616437376362,0.008479653568005457,1.0
1742000,1.6433616,10.627906976744185,0.9218923,0.07099727,0.9885787518469842,0.9885787518469842,0.00876494593071434,1.0
1743000,1.6433614,11.87012987012987,0.9119475,0.06580496,0.9870043273095961,0.9870043273095961,0.008068663090605034,1.0
1744000,1.6433614,11.831168831168831,0.91200763,0.06704023,0.9863549749572555,0.9863549749572555,0.0076508878500808584,1.0
1745000,1.6433614,13.428571428571429,0.91259235,0.06775495,0.9850380906036922,0.9850380906036922,0.009960832258054454,1.0
1746000,1.6433614,11.45,0.9107071,0.065265015,0.9870999984443187,0.9870999984443187,0.006690331330537447,1.0
1747000,1.6433612,11.905882352941177,0.9085147,0.06561317,0.9874499998986721,0.9874499998986721,0.007696454149663623,1.0
1748000,1.6433616,11.146666666666667,0.91038,0.06667149,0.9874599138392678,0.9874599138392678,0.007816876625735018,1.0
1749000,1.6433614,10.811764705882354,0.9130179,0.06726124,0.988156862819896,0.988156862819896,0.007838339933112044,1.0
1750000,1.6433614,12.821917808219178,0.9086838,0.065758556,0.9852962957488166,0.9852962957488166,0.008220248155541614,1.0
1751000,1.6433616,13.768115942028986,0.90127784,0.0656569,0.9850531384564828,0.9850531384564828,0.009143642997672863,1.0
1752000,1.6433614,11.320512820512821,0.91394836,0.06830443,0.9869029499307463,0.9869029499307463,0.007781897635785627,1.0
1753000,1.6433612,12.821917808219178,0.9106897,0.065630965,0.9857927891048225,0.9857927891048225,0.00778671296300033,1.0
1754000,1.6433616,15.1875,0.9145446,0.069419496,0.9836666593628545,0.9836666593628545,0.00877223119107751,1.0
1755000,1.6433616,13.042857142857143,0.9154901,0.06823723,0.9847142841134753,0.9847142841134753,0.009107602315738664,1.0
1756000,1.6433614,12.438356164383562,0.9129917,0.06779236,0.9856216190634547,0.9856216190634547,0.009180950694359568,1.0
1757000,1.6433614,10.516483516483516,0.9126856,0.06843829,0.988181812519377,0.988181812519377,0.00690085773897987,1.0
1758000,1.6433616,13.363636363636363,0.9037639,0.06649507,0.9845507265864939,0.9845507265864939,0.008443638733824364,1.0
1759000,1.6433616,11.844155844155845,0.9112703,0.06804072,0.9871794841228387,0.9871794841228387,0.008496643547401525,1.0
1760000,1.6433616,11.270588235294118,0.9106752,0.06683169,0.9881333309061388,0.9881333309061388,0.007350031601655407,1.0
1761000,1.6433614,10.418604651162791,0.91445017,0.065211155,0.9880235293332268,0.9880235293332268,0.007177943422335803,1.0
1762000,1.6430612,11.576923076923077,0.90758514,0.0663607,0.9868354405028911,0.9868354405028911,0.007606133506589133,1.0
1763000,1.6429033,10.291666666666666,0.9102672,0.065716706,0.9889534026063899,0.9889534026063899,0.006775057380793676,1.0
1764000,1.6429031,10.7625,0.90871394,0.06828401,0.9870833307504654,0.9870833307504654,0.008054903313677642,1.0
1765000,1.6429031,10.894117647058824,0.90406,0.06614631,0.9881019571248223,0.9881019571248223,0.007686545522815055,1.0
1766000,1.6429031,10.147727272727273,0.9040451,0.066779174,0.9886067409193917,0.9886067409193917,0.00696087761720305,1.0
1767000,1.6429031,11.292682926829269,0.9049463,0.06655947,0.9873744823314525,0.9873744823314525,0.008099801040378135,1.0
1768000,1.6429031,13.257142857142858,0.9067599,0.06817822,0.9861666618121995,0.9861666618121995,0.008763988559722848,1.0
1769000,1.6429031,10.511627906976743,0.9208981,0.06744574,0.9879922437113385,0.9879922437113385,0.009056189318111729,1.0
1770000,1.6429033,10.908045977011493,0.9085875,0.066388726,0.9880852671556695,0.9880852671556695,0.007294698557437419,1.0
1771000,1.6429031,10.593023255813954,0.916269,0.06688465,0.9885503836842471,0.9885503836842471,0.007854794465793232,1.0
1772000,1.6429031,12.208333333333334,0.9091629,0.06595037,0.9863423423187153,0.9863423423187153,0.008728330124270272,1.0
1773000,1.6429031,11.32183908045977,0.9113539,0.06796032,0.987999994614545,0.987999994614545,0.007906327191363636,1.0
1774000,1.6429031,11.302631578947368,0.91439396,0.06673553,0.9869696970109816,0.9869696970109816,0.008032895496883127,1.0
1775000,1.6429033,10.48314606741573,0.90268034,0.06715594,0.988265146586028,0.988265146586028,0.006506002172748346,1.0
1776000,1.6429032,13.173913043478262,0.90958244,0.06655587,0.985896713297132,0.985896713297132,0.008897480432724607,1.0
1777000,1.6429033,12.302631578947368,0.904654,0.064582884,0.9864444422721863,0.9864444422721863,0.007140367388104399,1.0
1778000,1.6429032,11.721518987341772,0.91141045,0.06631237,0.9871054842502256,0.9871054842502256,0.008440225308317444,1.0
1779000,1.6429032,10.278350515463918,0.90393907,0.06654428,0.9885259211063385,0.9885259211063385,0.007009333077763182,1.0
1780000,1.6429031,10.56578947368421,0.90539694,0.067197636,0.987912696032297,0.987912696032297,0.00730676235755146,1.0
1781000,1.6429032,10.166666666666666,0.9067313,0.06715904,0.9887333293755849,0.9887333293755849,0.006419669541840752,1.0
1782000,1.6428932,12.012820512820513,0.9159972,0.0693377,0.9868398246827064,0.9868398246827064,0.00912839169734968,1.0
1783000,1.6427534,10.546511627906977,0.9099766,0.0667682,0.9883565861125325,0.9883565861125325,0.007111114056558933,1.0
1784000,1.6427535,10.735632183908047,0.9161907,0.06755668,0.9881455918838238,0.9881455918838238,0.007259300390416328,1.0
1785000,1.6427535,11.012345679012345,0.91043675,0.066841245,0.9870894296867091,0.9870894296867091,0.006900771079949109,1.0
1786000,1.6427535,10.522727272727273,0.91786486,0.06789835,0.9883333305979884,0.9883333305979884,0.007204538523246599,1.0
1787000,1.6427534,9.868131868131869,0.91193426,0.06825027,0.9891541215681261,0.9891541215681261,0.006577096142185231,1.0
1788000,1.6427535,11.54320987654321,0.9124653,0.06772235,0.9872499950230121,0.9872499950230121,0.007697530930636276,1.0
1789000,1.6427534,9.128712871287128,0.9125611,0.070042536,0.990039602954789,0.990039602954789,0.006962443283231154,1.0
1790000,1.6427535,10.505882352941176,0.9146579,0.06825173,0.9876144600201802,0.9876144600201802,0.008346753848537085,1.0
1791000,1.6427535,10.146067415730338,0.9161808,0.06846678,0.9889377257326147,0.9889377257326147,0.0070530806657228785,1.0
1792000,1.6427535,10.551724137931034,0.9114274,0.06669532,0.9888582352934212,0.9888582352934212,0.00663921486582318,1.0
1793000,1.6427534,9.5,0.9116756,0.067938134,0.9891254466067079,0.9891254466067079,0.006853325892069567,1.0
1794000,1.6427534,9.760416666666666,0.9189293,0.06883162,0.9897550989170464,0.9897550989170464,0.006270766821903728,1.0
1795000,1.6427535,13.313432835820896,0.91362506,0.06895208,0.9838585871638674,0.9838585871638674,0.008080676327650011,1.0
1796000,1.6427534,11.886075949367088,0.9186542,0.068822384,0.9873760686470912,0.9873760686470912,0.008657956789531268,1.0
1797000,1.6427535,11.27710843373494,0.91345924,0.06887323,0.9873571395874023,0.9873571395874023,0.00785985064119034,1.0
1798000,1.6427535,14.333333333333334,0.9151434,0.0687881,0.9837708352133632,0.9837708352133632,0.009787757197955216,1.0
1799000,1.6427534,10.52808988764045,0.92050916,0.06951504,0.987837205099505,0.987837205099505,0.00963722164018437,1.0
1800000,1.6427535,10.02247191011236,0.9200583,0.06999937,0.9888131847748389,0.9888131847748389,0.007679438729550444,1.0
1801000,1.6427534,9.625,0.9115706,0.066906966,0.9893124923110008,0.9893124923110008,0.005966890149011306,1.0
1802000,1.6427534,10.987951807228916,0.9144254,0.066308275,0.9877991927675454,0.9877991927675454,0.007564064749959767,1.0
1803000,1.642601,11.576923076923077,0.91558266,0.06813593,0.9868776353099679,0.9868776353099679,0.007204022214311777,1.0
1804000,1.6425128,11.097560975609756,0.9118577,0.069218546,0.9878943046418632,0.9878943046418632,0.007149335406166956,1.0
