Steps,Policy/Entropy,Environment/Lesson,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
210000,1.4581696,0.0,64.8125,-0.35840464,-0.003706576,0.1912863274415334,0.1912863274415334,0.011435212412228188,1.0
211000,1.4581697,0.0,68.21428571428571,-0.36745694,-0.0039207777,-0.05750125845273336,-0.05750125845273336,0.01185461130614082,1.0
212000,1.4581697,0.0,57.23529411764706,-0.3483028,-0.0055830595,-0.07106424605145174,-0.07106424605145174,0.011693312101723516,1.0
213000,1.4581695,0.0,58.588235294117645,-0.37081102,-0.0056501366,-0.28748151309349956,-0.28748151309349956,0.012020468437934624,1.0
214000,1.4581697,0.0,60.94117647058823,-0.39947528,-0.0044955374,-0.17589715298484354,-0.17589715298484354,0.010460054584066658,1.0
215000,1.4581696,0.0,66.5,-0.41170743,-0.0016234586,-0.1248503987278257,-0.1248503987278257,0.011718032415956259,1.0
216000,1.4581696,0.0,64.6,-0.35718438,-0.0037179166,-0.06895991762479146,-0.06895991762479146,0.011870958252499501,1.0
217000,1.4581696,0.0,54.611111111111114,-0.39623392,-0.0046439897,-0.18531177648239666,-0.18531177648239666,0.009220446408208873,1.0
218000,1.4581695,0.0,49.15,-0.37550077,-0.0040239003,-0.25674192830920217,-0.25674192830920217,0.010568089538719506,1.0
219000,1.4581696,0.0,59.705882352941174,-0.34499156,-0.0045764195,-0.10793404018177706,-0.10793404018177706,0.011110047494773479,1.0
220000,1.4581696,0.0,61.35294117647059,-0.35419273,-0.006527919,-0.12939491122961044,-0.12939491122961044,0.01115093904081732,1.0
221000,1.4581697,0.0,66.21428571428571,-0.33866322,-0.0044014594,0.30538586974143983,0.30538586974143983,0.012569686584174632,1.0
222000,1.4581696,0.0,77.3076923076923,-0.3710629,-0.0020774696,-0.354165086379418,-0.354165086379418,0.012573859081245385,1.0
223000,1.4581696,0.0,60.875,-0.3464132,-0.0048148106,-0.2985065979883075,-0.2985065979883075,0.012313102255575359,1.0
224000,1.4581696,0.0,58.4375,-0.40709758,-0.004476807,-0.3450307697057724,-0.3450307697057724,0.010458335629664361,1.0
225000,1.4581696,0.0,77.92307692307692,-0.37838376,-0.0026978047,-0.18341532120337853,-0.18341532120337853,0.01418672763527586,1.0
226000,1.458636,0.0,55.58064516129032,-0.30500546,-0.004402045,-0.21943851364286324,-0.21943851364286324,0.011050981028299583,1.0
227000,1.4609426,0.0,70.75,-0.28317505,-0.0012998326,-0.023699927143752575,-0.023699927143752575,0.012737503100652248,1.0
228000,1.4609424,0.0,65.73333333333333,-0.24044397,0.001213915,0.4398996949195862,0.4398996949195862,0.013714134320616722,1.0
229000,1.4609426,0.0,77.61538461538461,-0.26180217,0.002335804,0.1912845013042291,0.1912845013042291,0.014209571139266094,1.0
230000,1.4609426,0.0,58.529411764705884,-0.25009653,-0.0010851303,0.13354303108321297,0.13354303108321297,0.00937782714350356,1.0
231000,1.4609424,0.0,63.92857142857143,-0.30966976,0.00082323037,-0.07530943623610906,-0.07530943623610906,0.0111119477743549,1.0
232000,1.4609424,0.0,63.1875,-0.29829764,0.0012183218,0.1149492897093296,0.1149492897093296,0.01098834109143354,1.0
233000,1.4609426,0.0,53.55555555555556,-0.27269593,-0.0012235148,0.054164563616116844,0.054164563616116844,0.009815760215537416,1.0
234000,1.4609426,0.0,71.28571428571429,-0.3319039,0.002912223,-0.21045041645577708,-0.21045041645577708,0.010697928024455905,1.0
235000,1.4609424,0.0,60.125,-0.2714259,0.00047306623,-0.053387412801384926,-0.053387412801384926,0.010820700728800148,1.0
236000,1.4609424,0.0,62.0625,-0.2623299,0.0007853201,0.08302091807126999,0.08302091807126999,0.010986298409989104,1.0
237000,1.4609425,0.0,74.15384615384616,-0.3020126,0.0029523184,0.3346503652059115,0.3346503652059115,0.01343296428855795,1.0
238000,1.4609425,0.0,61.375,-0.21800292,-0.0018950335,0.4028784241527319,0.4028784241527319,0.01166658426518552,1.0
239000,1.4609424,0.0,60.64705882352941,-0.24085903,-0.00057860074,0.3499765457475887,0.3499765457475887,0.011409344151616096,1.0
240000,1.4609425,0.0,58.470588235294116,-0.25386706,5.055063e-05,0.05150831709889805,0.05150831709889805,0.010922311271047768,1.0
241000,1.4609425,0.0,52.526315789473685,-0.2557076,-3.7148104e-05,0.15977271293338977,0.15977271293338977,0.009600329782666736,1.0
242000,1.4609424,0.0,51.73684210526316,-0.28384203,0.0017596049,0.08638382247752613,0.08638382247752613,0.010059077674264295,1.0
243000,1.4609426,0.0,76.66666666666667,-0.21231301,-0.00017585265,0.6318134573789743,0.6318134573789743,0.012545808075139156,1.0
244000,1.4609425,0.0,57.0,-0.24628837,-0.0008138986,0.24669785528547233,0.24669785528547233,0.011032392115642628,1.0
245000,1.4609426,0.0,64.0,-0.25873706,0.00092977565,0.05108274221420288,0.05108274221420288,0.012601631072660288,1.0
246000,1.4609426,0.0,66.6470588235294,-0.26199245,0.0013648123,0.4257458845774333,0.4257458845774333,0.011628654319792986,1.0
247000,1.4617057,0.0,56.95454545454545,-0.16739435,0.005841391,0.410197443763415,0.410197443763415,0.011145241931080819,1.0
248000,1.4638231,0.0,70.375,-0.11668797,0.0052068527,0.03353106449632084,0.03353106449632084,0.01005472508533036,1.0
249000,1.4638232,0.0,57.22222222222222,-0.15719226,0.0046689142,0.0034808251592848036,0.0034808251592848036,0.011360335189642178,1.0
250000,1.4638231,0.0,50.611111111111114,-0.1213092,0.0036842632,0.316145239604844,0.316145239604844,0.008572521516018443,1.0
251000,1.4638231,0.0,62.875,-0.12548883,0.006625352,0.5956175960600376,0.5956175960600376,0.010627884461428039,1.0
252000,1.4638232,0.0,74.46153846153847,-0.15663092,0.0072165187,0.7007652131410745,0.7007652131410745,0.011965069095962323,1.0
253000,1.4638231,0.0,62.25,-0.098509476,0.005681615,0.46093263290822506,0.46093263290822506,0.013002161285839975,1.0
254000,1.4638231,0.0,75.64285714285714,-0.0962639,0.0076911217,0.2505128956758059,0.2505128956758059,0.012260595336556435,1.0
255000,1.4638231,0.0,49.25,-0.12107638,0.0058247945,0.09236705728939601,0.09236705728939601,0.011207771997544028,1.0
256000,1.4638231,0.0,54.470588235294116,-0.099726744,0.005147171,0.37839850432732525,0.37839850432732525,0.01026428077260361,1.0
257000,1.4638232,0.0,54.0,-0.09819644,0.0035147693,0.4303252531422509,0.4303252531422509,0.010841074192689525,1.0
258000,1.4638231,0.0,69.85714285714286,-0.170161,0.008892602,0.4246001179729189,0.4246001179729189,0.012662815196173531,1.0
259000,1.4638231,0.0,58.05882352941177,-0.11224715,0.0047770804,0.36881183526095224,0.36881183526095224,0.010974261526237516,1.0
260000,1.4638232,0.0,65.25,-0.111581646,0.006903258,0.47022591158747673,0.47022591158747673,0.01176206165109761,1.0
261000,1.4638231,0.0,42.0,-0.06644224,0.0041051726,0.15591886775060135,0.15591886775060135,0.010065744556909935,1.0
262000,1.4638231,0.0,60.25,-0.18553936,0.0057176556,-0.038951609283685684,-0.038951609283685684,0.010581613358226605,1.0
263000,1.4638232,0.0,61.875,-0.14088964,0.0058845924,0.2921359371393919,0.2921359371393919,0.011233701108722016,1.0
264000,1.4638231,0.0,70.13333333333334,-0.12567382,0.007437899,0.43590054611365,0.43590054611365,0.011678681460519631,1.0
265000,1.4638231,0.0,54.94117647058823,-0.097836815,0.003522051,0.1897404682548607,0.1897404682548607,0.010489618816577336,1.0
266000,1.4638232,0.0,69.42857142857143,-0.08361494,0.006696003,0.5631905772856304,0.5631905772856304,0.014383068906941585,1.0
267000,1.4640652,0.0,54.3235294117647,-0.093598396,0.0053015957,0.5451282693280114,0.5451282693280114,0.011383697882087694,1.0
268000,1.4658204,0.0,60.5,-0.031719048,0.009637103,0.4027875032689836,0.4027875032689836,0.011015554243284795,1.0
269000,1.4658206,0.0,61.4375,-0.013571685,0.009240363,0.4494759105145931,0.4494759105145931,0.01216236429172568,1.0
270000,1.4658204,0.0,56.94444444444444,-0.011551546,0.0076982398,0.39009488622347516,0.39009488622347516,0.00978734226535178,1.0
271000,1.4658204,0.0,48.26315789473684,-0.0035496142,0.008720751,0.46903728654510096,0.46903728654510096,0.009809594932257346,1.0
272000,1.4658204,0.0,70.64285714285714,0.009047171,0.011079727,0.21302861826760427,0.21302861826760427,0.012860926666430064,1.0
273000,1.4658204,0.0,58.05882352941177,-0.036811914,0.0111714285,0.5476808561121717,0.5476808561121717,0.011361272512551616,1.0
274000,1.4658204,0.0,63.8125,0.020639937,0.009874403,0.7056850865483284,0.7056850865483284,0.013339789147721604,1.0
275000,1.4658204,1.0,39.458333333333336,0.006586958,0.008736462,0.25271952028075856,0.25271952028075856,0.007899357510420183,1.0
276000,1.4658204,1.0,55.5,0.018852673,0.007958654,0.42560375812980866,0.42560375812980866,0.010015028800504902,1.0
277000,1.4658204,1.0,61.0625,0.017700236,0.009667394,0.26851173862814903,0.26851173862814903,0.014918474480509758,1.0
278000,1.4658204,1.0,64.11764705882354,-0.010485612,0.010383591,0.43076006695628166,0.43076006695628166,0.01344798898207955,1.0
279000,1.4658204,1.0,61.642857142857146,0.019180246,0.008270788,0.6904516895612081,0.6904516895612081,0.015207455431421598,1.0
280000,1.4658204,1.0,64.1875,0.0365971,0.010021848,0.3769509121775627,0.3769509121775627,0.015074711467605084,1.0
281000,1.4658204,1.0,67.8,0.018725285,0.008063098,0.4516266981760661,0.4516266981760661,0.01639827825129032,1.0
282000,1.4658204,1.0,56.0,0.048239864,0.007999891,0.6118375826627016,0.6118375826627016,0.014703687716973945,1.0
283000,1.4658204,2.0,41.583333333333336,0.029953713,0.008187507,0.28306226308147114,0.28306226308147114,0.010108359497583782,1.0
284000,1.4658204,2.0,30.575757575757574,-0.013792007,0.003310691,-0.618643888542729,-0.618643888542729,0.009752603698401682,1.0
285000,1.4658204,2.0,30.03125,-0.058630038,0.0029813806,-0.7282235385740504,-0.7282235385740504,0.008204141953576575,1.0
286000,1.4658204,2.0,23.846153846153847,-0.05087835,0.0029086638,-0.7730326448616228,-0.7730326448616228,0.008590857942564119,1.0
287000,1.4658204,2.0,23.35,-0.04026843,0.0006303278,-0.7486068475537184,-0.7486068475537184,0.008518363644437092,1.0
288000,1.4672601,2.0,23.454545454545453,-0.092792414,0.0040489826,-0.7841897731603578,-0.7841897731603578,0.007916214020359654,1.0
289000,1.4702877,2.0,25.27027027027027,-0.0709646,0.005855744,-0.7310627215617412,-0.7310627215617412,0.008222727781488887,1.0
290000,1.4702876,2.0,28.939393939393938,-0.07032336,0.0042549293,-0.681584257068056,-0.681584257068056,0.010768428769414171,1.0
291000,1.4702876,2.0,24.0,-0.07290963,0.004604727,-0.7557910077273846,-0.7557910077273846,0.00798158806283027,1.0
292000,1.4702876,2.0,27.285714285714285,-0.06469188,0.0058914255,-0.6379268782479423,-0.6379268782479423,0.009094839749325598,1.0
293000,1.4702876,2.0,27.11111111111111,-0.07286437,0.0041057137,-0.6630900270409055,-0.6630900270409055,0.010121001971937302,1.0
294000,1.4702877,2.0,22.88095238095238,-0.09321696,0.004010373,-0.8066104849179586,-0.8066104849179586,0.007276502404628056,1.0
295000,1.4702876,2.0,27.714285714285715,-0.06796747,0.005525707,-0.6438678064280086,-0.6438678064280086,0.008463914868318372,1.0
296000,1.4702876,2.0,28.71875,-0.058969945,0.003450599,-0.5414025280624628,-0.5414025280624628,0.009922018914949149,1.0
297000,1.4702877,2.0,29.606060606060606,-0.067759246,0.0063359104,-0.6345685142459292,-0.6345685142459292,0.0111933306607446,1.0
298000,1.4702877,2.0,24.71794871794872,-0.08056659,0.003307954,-0.6715918076344025,-0.6715918076344025,0.00851674699403632,1.0
299000,1.4702876,2.0,29.060606060606062,-0.069996774,0.0065299612,-0.5513963988333037,-0.5513963988333037,0.009956481541986719,1.0
300000,1.4702878,2.0,25.864864864864863,-0.06831107,0.004112429,-0.6483059614091307,-0.6483059614091307,0.008753145610712268,1.0
301000,1.4702876,2.0,28.5,-0.08052985,0.00417389,-0.7199164839351878,-0.7199164839351878,0.009173773455104846,1.0
302000,1.4702876,2.0,26.513513513513512,-0.06433408,0.004956104,-0.6779567784554249,-0.6779567784554249,0.009170880251740282,1.0
303000,1.4702876,2.0,27.444444444444443,-0.040275954,0.003988909,-0.6624217339924403,-0.6624217339924403,0.010683011250304325,1.0
304000,1.4702876,2.0,22.95,-0.09324947,0.006074474,-0.7999326921090847,-0.7999326921090847,0.007813724785725154,1.0
305000,1.4702876,2.0,20.4468085106383,-0.086576976,0.0033801391,-0.8119659588692036,-0.8119659588692036,0.007425077849047932,1.0
306000,1.4702878,2.0,27.38888888888889,-0.070286185,0.0051620165,-0.7639233552747302,-0.7639233552747302,0.00981017063734018,1.0
307000,1.4702877,2.0,25.243243243243242,-0.07044205,0.006700071,-0.759965423796628,-0.759965423796628,0.007406810676125255,1.0
308000,1.4705217,2.0,27.72340425531915,-0.14295891,0.0023370145,-0.6578628838062286,-0.6578628838062286,0.010575498846758688,1.0
309000,1.4739084,2.0,23.821428571428573,-0.310095,-0.004156262,-0.7843138560270652,-0.7843138560270652,0.0075968585383051485,1.0
310000,1.4739083,2.0,24.05263157894737,-0.30664387,-0.0046971273,-0.7429466874171526,-0.7429466874171526,0.007486188151419927,1.0
311000,1.4739084,2.0,28.2,-0.29991165,-0.0047344635,-0.673226319040571,-0.673226319040571,0.00765093892945775,1.0
312000,1.4739084,2.0,23.21951219512195,-0.3362557,-0.0051941383,-0.7293444086865681,-0.7293444086865681,0.007019057245243613,1.0
313000,1.4739082,2.0,27.514285714285716,-0.30216566,-0.005008682,-0.6876228792326791,-0.6876228792326791,0.007980013751823988,1.0
314000,1.4739083,2.0,23.11904761904762,-0.3152349,-0.004236276,-0.8519295184385209,-0.8519295184385209,0.0066209770960822,1.0
315000,1.4739083,2.0,29.96875,-0.30034298,-0.0020327023,-0.588122520595789,-0.588122520595789,0.008162760961567983,1.0
316000,1.4739084,2.0,24.23076923076923,-0.30369884,-0.0057482067,-0.7366348887101198,-0.7366348887101198,0.007594778614405256,1.0
317000,1.4739082,2.0,27.857142857142858,-0.31571358,-0.0040734387,-0.5968091760362898,-0.5968091760362898,0.008785675738805107,1.0
318000,1.4739083,2.0,26.513513513513512,-0.3154543,-0.0031470307,-0.6287762409931904,-0.6287762409931904,0.007883017014309362,1.0
319000,1.4739082,2.0,24.68421052631579,-0.30348465,-0.004423643,-0.6300716078595111,-0.6300716078595111,0.007302683876141121,1.0
320000,1.4739083,2.0,28.314285714285713,-0.32514277,-0.0020045054,-0.6954583040305546,-0.6954583040305546,0.00797322160630886,1.0
321000,1.4739083,2.0,29.666666666666668,-0.3091111,-0.0035858606,-0.5522727587006309,-0.5522727587006309,0.007295583748738422,1.0
322000,1.4739084,2.0,26.514285714285716,-0.29885018,-0.005019803,-0.6162445970943996,-0.6162445970943996,0.008063891250640155,1.0
323000,1.4739082,2.0,23.825,-0.32899407,-0.0033394587,-0.7864840194582939,-0.7864840194582939,0.00652067109476775,1.0
324000,1.4739084,2.0,25.916666666666668,-0.3055245,-0.005814902,-0.803081088774913,-0.803081088774913,0.007542921085464391,1.0
325000,1.4739083,2.0,28.470588235294116,-0.31759322,-0.0016349482,-0.5461223703973433,-0.5461223703973433,0.008181679456303007,1.0
326000,1.4739082,2.0,27.514285714285716,-0.30876338,-0.0038070092,-0.681902882882527,-0.681902882882527,0.007375452181856547,1.0
327000,1.4739083,2.0,23.926829268292682,-0.33812714,-0.0038744963,-0.7009473399418157,-0.7009473399418157,0.006382325664162636,1.0
328000,1.4739083,2.0,28.11764705882353,-0.3081769,-0.0030656185,-0.6248635500669479,-0.6248635500669479,0.007944962567896308,1.0
329000,1.4745723,2.0,24.743589743589745,-0.45054078,-0.004113409,-0.7249251481814262,-0.7249251481814262,0.006583543891349855,1.0
330000,1.4764346,2.0,26.675675675675677,-0.4652198,-0.0066377386,-0.7080000059024708,-0.7080000059024708,0.0075956020453894465,1.0
331000,1.4764346,2.0,26.86111111111111,-0.4566413,-0.0057302234,-0.6127360258783613,-0.6127360258783613,0.007296060058953506,1.0
332000,1.4764346,2.0,27.235294117647058,-0.45450398,-0.0059165354,-0.5913097398621695,-0.5913097398621695,0.007687575702688524,1.0
333000,1.4764345,2.0,25.789473684210527,-0.46078065,-0.0053945794,-0.6737758015331469,-0.6737758015331469,0.0066701727122754646,1.0
334000,1.4764346,2.0,27.62857142857143,-0.47530517,-0.0062573506,-0.5158800397600446,-0.5158800397600446,0.007476895448884794,1.0
335000,1.4764345,2.0,24.358974358974358,-0.4741589,-0.006902927,-0.7519364173595722,-0.7519364173595722,0.006180561696871733,1.0
336000,1.4764346,2.0,26.47222222222222,-0.47005448,-0.007014428,-0.6350811339086957,-0.6350811339086957,0.007826591311540041,1.0
337000,1.4764345,2.0,25.736842105263158,-0.47799703,-0.007937645,-0.7023568549438527,-0.7023568549438527,0.007078461845307366,1.0
338000,1.4764346,2.0,31.35483870967742,-0.47800994,-0.005082658,-0.7327380968678382,-0.7327380968678382,0.008279201679772908,1.0
339000,1.4764346,2.0,23.975,-0.47913256,-0.00546044,-0.6011390157043934,-0.6011390157043934,0.0067684125824598595,1.0
340000,1.4764346,2.0,28.88235294117647,-0.47944176,-0.0049949326,-0.5754917895092684,-0.5754917895092684,0.007937035167261082,1.0
341000,1.4764346,2.0,29.34375,-0.46096116,-0.0054661883,-0.5462812762707472,-0.5462812762707472,0.008442345537332585,1.0
342000,1.4764346,2.0,27.62857142857143,-0.4648027,-0.0062746224,-0.7094491754259382,-0.7094491754259382,0.007296334127230303,1.0
343000,1.4764346,2.0,28.294117647058822,-0.4577118,-0.0057932716,-0.6024694407687468,-0.6024694407687468,0.007358342422829831,1.0
344000,1.4764345,2.0,23.642857142857142,-0.46304697,-0.006829833,-0.738966851699643,-0.738966851699643,0.006395850608852215,1.0
345000,1.4764346,2.0,27.91176470588235,-0.4737485,-0.005916295,-0.6425246008804866,-0.6425246008804866,0.0074759473758084435,1.0
346000,1.4764346,2.0,26.75,-0.46543396,-0.0053062546,-0.6295322510931227,-0.6295322510931227,0.00670263039905371,1.0
347000,1.4764345,2.0,30.125,-0.45279193,-0.0060894596,-0.5989032580006507,-0.5989032580006507,0.007866475250451796,1.0
348000,1.4764346,2.0,33.51724137931034,-0.4524679,-0.006090947,-0.2479707141717275,-0.2479707141717275,0.00880727485831206,1.0
349000,1.4764855,2.0,27.933333333333334,-0.48977798,-0.008149682,-0.5410308888980321,-0.5410308888980321,0.0074131295351045476,1.0
350000,1.4773474,2.0,23.24137931034483,-0.54449064,-0.0099533405,-0.6069852882309964,-0.6069852882309964,0.006003417374909316,1.0
351000,1.477347,2.0,25.675675675675677,-0.5378386,-0.012828649,-0.6293968652424059,-0.6293968652424059,0.007062820167783157,1.0
352000,1.477347,2.0,24.41025641025641,-0.5392932,-0.010868254,-0.621481044170184,-0.621481044170184,0.005682238607476346,1.0
353000,1.4773473,2.0,22.857142857142858,-0.5447816,-0.011305902,-0.6502428764388675,-0.6502428764388675,0.006330563896058482,1.0
354000,1.4773471,2.0,31.35483870967742,-0.51259315,-0.009585448,-0.4290916564003114,-0.4290916564003114,0.007562423169973397,1.0
355000,1.4773471,2.0,28.88235294117647,-0.52655995,-0.008735813,-0.49509650468826294,-0.49509650468826294,0.006905398030272301,1.0
356000,1.4773473,2.0,25.86111111111111,-0.54185665,-0.00919985,-0.690545963274466,-0.690545963274466,0.005982859698879356,1.0
357000,1.4773474,2.0,28.58823529411765,-0.5406836,-0.010132588,-0.47268003751249876,-0.47268003751249876,0.007396443500457441,1.0
358000,1.4773471,2.0,28.87878787878788,-0.5293779,-0.010357138,-0.5515382181514393,-0.5515382181514393,0.0065250287968383145,1.0
359000,1.477347,2.0,28.176470588235293,-0.52572805,-0.010581202,-0.5749847363023197,-0.5749847363023197,0.007720789529711884,1.0
360000,1.4773473,2.0,27.72222222222222,-0.5338555,-0.009258743,-0.5006891659327916,-0.5006891659327916,0.006730319679315601,1.0
361000,1.4773473,2.0,23.21951219512195,-0.5586602,-0.013114682,-0.754218109306835,-0.754218109306835,0.00618235223616163,1.0
362000,1.4773473,2.0,31.766666666666666,-0.54302377,-0.008678747,-0.4752240399519602,-0.4752240399519602,0.00735831525720035,1.0
363000,1.477347,2.0,23.775,-0.54759777,-0.010197261,-0.6113640248775483,-0.6113640248775483,0.0059721575205912815,1.0
364000,1.4773471,2.0,29.454545454545453,-0.5390149,-0.0093271285,-0.4828364018237952,-0.4828364018237952,0.0075422880578447475,1.0
365000,1.4773471,2.0,31.0,-0.53888685,-0.009413292,-0.44500629557296634,-0.44500629557296634,0.00831746740732342,1.0
366000,1.4773473,2.0,24.473684210526315,-0.542623,-0.010306768,-0.6299831835847152,-0.6299831835847152,0.0060165312943833045,1.0
367000,1.477347,2.0,31.666666666666668,-0.51971173,-0.010136857,-0.5108594325455752,-0.5108594325455752,0.007175785475269411,1.0
368000,1.477347,2.0,25.62857142857143,-0.54504204,-0.009988702,-0.6279165932110378,-0.6279165932110378,0.006879838270002178,1.0
369000,1.4773473,2.0,26.08108108108108,-0.5616773,-0.010700229,-0.598378407794076,-0.598378407794076,0.00698443318125666,1.0
370000,1.4777732,2.0,29.416666666666668,-0.53992176,-0.013748606,-0.5626282670042094,-0.5626282670042094,0.007199021405540407,1.0
371000,1.4798678,2.0,26.696969696969695,-0.55340934,-0.014181086,-0.5682044724623362,-0.5682044724623362,0.005927413081129392,1.0
372000,1.4798678,2.0,31.774193548387096,-0.5317551,-0.01263657,-0.39523618452010617,-0.39523618452010617,0.006861589638696563,1.0
373000,1.4798678,2.0,26.457142857142856,-0.5466558,-0.014206564,-0.5599851659366063,-0.5599851659366063,0.006919323746114969,1.0
374000,1.4798678,2.0,25.72972972972973,-0.5495123,-0.013171867,-0.5364422008797929,-0.5364422008797929,0.006415057040096537,1.0
375000,1.4798679,2.0,23.73170731707317,-0.55476487,-0.013565011,-0.631229290148107,-0.631229290148107,0.005655904891105686,1.0
376000,1.4798677,2.0,26.86111111111111,-0.5513234,-0.014371129,-0.6155478035410246,-0.6155478035410246,0.005965187916040627,1.0
377000,1.4798679,2.0,28.264705882352942,-0.5278635,-0.013904987,-0.5198435660670785,-0.5198435660670785,0.006888199094272054,1.0
378000,1.4798678,2.0,29.03030303030303,-0.5393644,-0.013970585,-0.516042459191698,-0.516042459191698,0.0069877359536335325,1.0
379000,1.4798678,2.0,26.243243243243242,-0.5378584,-0.013003215,-0.5761297619020617,-0.5761297619020617,0.0060628013295197,1.0
380000,1.4798678,2.0,27.228571428571428,-0.53758746,-0.013168509,-0.42341717311314175,-0.42341717311314175,0.006849989564424115,1.0
381000,1.4798679,2.0,27.63888888888889,-0.5464798,-0.01471575,-0.6117451804024833,-0.6117451804024833,0.0066658604058570095,1.0
382000,1.4798677,2.0,32.13333333333333,-0.55352265,-0.012146693,-0.48033811200049614,-0.48033811200049614,0.007803792821153278,1.0
383000,1.4798678,2.0,25.43243243243243,-0.5333777,-0.013966069,-0.433462735768911,-0.433462735768911,0.006140097972584536,1.0
384000,1.4798678,2.0,25.44736842105263,-0.52958983,-0.015583962,-0.5217631827843817,-0.5217631827843817,0.006347622843397977,1.0
385000,1.4798677,2.0,23.195121951219512,-0.550615,-0.013217721,-0.5800653914125954,-0.5800653914125954,0.005603252628977161,1.0
386000,1.4798678,2.0,25.81578947368421,-0.54973537,-0.015389907,-0.5915147575892901,-0.5915147575892901,0.006285450347748242,1.0
387000,1.4798678,2.0,27.142857142857142,-0.54769814,-0.014911129,-0.5111040217535836,-0.5111040217535836,0.007087734813934991,1.0
388000,1.4798677,2.0,26.86111111111111,-0.5436857,-0.012157749,-0.46727781080537373,-0.46727781080537373,0.005958623687749625,1.0
389000,1.4798679,2.0,25.945945945945947,-0.56283927,-0.014002196,-0.5483362449182047,-0.5483362449182047,0.006352460276134111,1.0
390000,1.4800117,2.0,26.347826086956523,-0.52581465,-0.015665496,-0.52269114057223,-0.52269114057223,0.006862170202010829,1.0
391000,1.4816351,2.0,27.807692307692307,-0.5328324,-0.017622853,-0.4137811495198144,-0.4137811495198144,0.006595020066015422,1.0
392000,1.4816349,2.0,28.176470588235293,-0.51924914,-0.017659912,-0.45982357158380394,-0.45982357158380394,0.006991763842319522,1.0
393000,1.4816349,2.0,27.771428571428572,-0.5268165,-0.017816834,-0.48674632140568325,-0.48674632140568325,0.0062890705885365605,1.0
394000,1.4816349,2.0,30.6875,-0.5185716,-0.016862938,-0.4012413006275892,-0.4012413006275892,0.006987795924942475,1.0
395000,1.4816347,2.0,31.161290322580644,-0.51015186,-0.016810553,-0.36970972245739353,-0.36970972245739353,0.006953474926582027,1.0
396000,1.4816349,2.0,26.77777777777778,-0.50495714,-0.01754389,-0.5499566010066441,-0.5499566010066441,0.005968550532790167,1.0
397000,1.481635,2.0,21.953488372093023,-0.5347953,-0.019262286,-0.6987172907049005,-0.6987172907049005,0.005401821280512112,1.0
398000,1.4816347,2.0,26.86111111111111,-0.51931053,-0.017615318,-0.489768922328949,-0.489768922328949,0.006289462248484294,1.0
399000,1.4816349,2.0,31.677419354838708,-0.50650704,-0.017575165,-0.4398245542280136,-0.4398245542280136,0.007463707573591701,1.0
400000,1.481635,2.0,25.0,-0.53497934,-0.019016916,-0.5854400223807285,-0.5854400223807285,0.005839387334785179,1.0
401000,1.4816347,2.0,29.424242424242426,-0.52711254,-0.016963745,-0.5053551829222477,-0.5053551829222477,0.006349235536728167,1.0
402000,1.4816347,2.0,26.10810810810811,-0.51278234,-0.017631073,-0.5927643534299489,-0.5927643534299489,0.005992917608268358,1.0
403000,1.4816347,2.0,25.289473684210527,-0.53855556,-0.016687904,-0.6088600213590422,-0.6088600213590422,0.0051207472830643195,1.0
404000,1.4816349,2.0,26.62162162162162,-0.5115821,-0.018605327,-0.543356696764628,-0.543356696764628,0.006293414241453219,1.0
405000,1.481635,2.0,26.428571428571427,-0.5209188,-0.01883305,-0.5599611368444231,-0.5599611368444231,0.005787490288235454,1.0
406000,1.4816349,2.0,29.818181818181817,-0.49857527,-0.017896416,-0.3564558047236818,-0.3564558047236818,0.007257695366261583,1.0
407000,1.4816349,2.0,25.13157894736842,-0.50545406,-0.018250993,-0.4337642373223054,-0.4337642373223054,0.005587274997531877,1.0
408000,1.4816351,2.0,32.93333333333333,-0.50199056,-0.01669037,-0.3978960474332174,-0.3978960474332174,0.0064729118719697,1.0
409000,1.4816349,2.0,31.566666666666666,-0.49008214,-0.01809863,-0.5140387078126272,-0.5140387078126272,0.006928812596015632,1.0
410000,1.4816347,2.0,25.68421052631579,-0.52310324,-0.020039305,-0.6127316057682037,-0.6127316057682037,0.005969482670096974,1.0
411000,1.4820194,2.0,30.727272727272727,-0.5010295,-0.018978715,-0.46295753214508295,-0.46295753214508295,0.006068079477699939,1.0
412000,1.4839317,2.0,35.15384615384615,-0.48495886,-0.020297226,-0.2611230148209466,-0.2611230148209466,0.007262063669730668,1.0
413000,1.4839317,2.0,28.285714285714285,-0.51367635,-0.020036057,-0.38595889125551497,-0.38595889125551497,0.006260977352836303,1.0
414000,1.4839317,2.0,29.28125,-0.5064043,-0.020246133,-0.6000537779182196,-0.6000537779182196,0.006038094543328043,1.0
415000,1.4839317,2.0,25.44736842105263,-0.50888294,-0.021091329,-0.6304905477323031,-0.6304905477323031,0.005818605059941642,1.0
416000,1.4839315,2.0,33.55172413793103,-0.4784988,-0.020267408,-0.25311868355191985,-0.25311868355191985,0.007689088285932767,1.0
417000,1.4839317,2.0,29.484848484848484,-0.521084,-0.020067366,-0.48394549615455396,-0.48394549615455396,0.005944737025085046,1.0
418000,1.4839317,2.0,28.176470588235293,-0.506137,-0.021101298,-0.5201717965743121,-0.5201717965743121,0.0061597748152802095,1.0
