Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
157500,1.4126321,2.300518134715026,0.9735776,0.9831216984955722,0.9831216984955722,1.0
158000,1.4126321,2.453038674033149,0.96797174,0.9821978073853713,0.9821978073853713,1.0
158500,1.4126322,1.287037037037037,0.9786576,0.9935844801876643,0.9935844801876643,1.0
159000,1.4126322,1.2805429864253393,0.9768317,0.9936073114882865,0.9936073114882865,1.0
159500,1.4126321,1.2760736196319018,0.9740458,0.9936280544938111,0.9936280544938111,1.0
160000,1.4126321,1.48125,0.9708935,0.9927960583253911,0.9927960583253911,1.0
160500,1.4126321,1.1772151898734178,0.9760765,0.9938323408543707,0.9938323408543707,1.0
161000,1.412632,2.676258992805755,0.96924573,0.9789179154296419,0.9789179154296419,1.0
161500,1.412632,1.5857142857142856,0.9579278,0.9920833383997282,0.9920833383997282,1.0
162000,1.4126322,2.3945945945945946,0.9715708,0.9826216269183803,0.9826216269183803,1.0
162500,1.4126322,4.758928571428571,0.966411,0.9589912326712358,0.9589912326712358,1.0
163000,1.4126321,2.274193548387097,0.9715578,0.9831891942668606,0.9831891942668606,1.0
163500,1.4126322,1.4536585365853658,0.97456235,0.992769613569858,0.992769613569858,1.0
164000,1.412632,2.3275862068965516,0.9808173,0.9940000057220459,0.9940000057220459,1.0
164500,1.4126321,1.2638888888888888,0.96769565,0.9784848541021347,0.9784848541021347,1.0
165000,1.4112475,1.2152466367713004,0.9822158,0.994152179489965,0.994152179489965,1.0
165500,1.4112475,2.0401785714285716,0.97840995,0.9940308424344672,0.9940308424344672,1.0
166000,1.4112474,2.990740740740741,0.9618111,0.9573148190975189,0.9573148190975189,1.0
166500,1.4112474,1.3333333333333333,0.97531027,0.9933720987896587,0.9933720987896587,1.0
167000,1.4112474,1.2053571428571428,0.9763806,0.9939647632023312,0.9939647632023312,1.0
167500,1.4112475,2.6417910447761193,0.9635252,0.9798201489791596,0.9798201489791596,1.0
168000,1.4112475,1.2112068965517242,0.97436684,0.9939867896130432,0.9939867896130432,1.0
168500,1.4112474,1.1379310344827587,0.9731561,0.9942485603983002,0.9942485603983002,1.0
169000,1.4112475,2.2460732984293195,0.9698035,0.9836855718155497,0.9836855718155497,1.0
169500,1.4112474,1.4479638009049773,0.97818863,0.9936073112161192,0.9936073112161192,1.0
170000,1.4112475,2.6013986013986012,0.9721921,0.9795364291462677,0.9795364291462677,1.0
170500,1.4112474,1.3937823834196892,0.9703626,0.9931967268224622,0.9931967268224622,1.0
171000,1.4112475,1.3157894736842106,0.9723272,0.9932098819149865,0.9932098819149865,1.0
171500,1.4112475,1.25,0.96383834,0.9937267133167812,0.9937267133167812,1.0
172000,1.4112475,2.1616161616161618,0.9798503,0.9843000051379204,0.9843000051379204,1.0
172500,1.4112475,2.129032258064516,0.9754021,0.9938497705638688,0.9938497705638688,1.0
173000,1.4112475,1.2173913043478262,0.9502958,0.9721666713555653,0.9721666713555653,1.0
173500,1.4112474,2.407608695652174,0.97167903,0.9825675729158763,0.9825675729158763,1.0
174000,1.4112475,1.4097560975609755,0.9717553,0.9928260923583726,0.9928260923583726,1.0
174500,1.4112475,3.6646341463414633,0.96378267,0.968875004723668,0.968875004723668,1.0
175000,1.4110469,1.2985781990521328,0.9717201,0.9935550509242836,0.9935550509242836,1.0
175500,1.4108154,1.3515151515151516,0.97054976,0.9931528716330316,0.9931528716330316,1.0
176000,1.4108154,1.1118881118881119,0.9741967,0.9944407947753605,0.9944407947753605,1.0
176500,1.4108154,1.1240875912408759,0.9735204,0.9944097275535265,0.9944097275535265,1.0
177000,1.4108151,2.1928934010152283,0.9734513,0.9836718803271651,0.9836718803271651,1.0
177500,1.4108152,3.22,0.9737016,0.9937817312134098,0.9937817312134098,1.0
178000,1.4108152,1.0735294117647058,0.9700043,0.9670138930281004,0.9670138930281004,1.0
178500,1.4108152,2.6216216216216215,0.9638303,0.9801351399840535,0.9801351399840535,1.0
179000,1.4108154,1.2281553398058251,0.9697476,0.9939024445487232,0.9939024445487232,1.0
179500,1.4108152,1.1652173913043478,0.9797561,0.9941304403802623,0.9941304403802623,1.0
180000,1.4108154,2.2746113989637307,0.9671568,0.9833246123104196,0.9833246123104196,1.0
180500,1.4108154,2.101449275362319,0.9716121,0.9843000051379204,0.9843000051379204,1.0
181000,1.4108154,1.231111111111111,0.9752678,0.9938392907913242,0.9938392907913242,1.0
181500,1.4108154,1.1842105263157894,0.9750268,0.9941087010114089,0.9941087010114089,1.0
182000,1.4108154,1.1495726495726495,0.97928,0.9942918509372826,0.9942918509372826,1.0
182500,1.4108152,1.11864406779661,0.9777236,0.9943617072511226,0.9943617072511226,1.0
183000,1.4108152,1.1798245614035088,0.9793463,0.9941558494712367,0.9941558494712367,1.0
183500,1.4108154,1.2080924855491328,0.9796485,0.993922657400205,0.993922657400205,1.0
184000,1.4108152,1.188073394495413,0.97746956,0.994069773097371,0.994069773097371,1.0
184500,1.4108152,1.1365638766519823,0.97952384,0.9943043532578841,0.9943043532578841,1.0
185000,1.4108154,2.4556962025316458,0.9660304,0.9798581608643768,0.9798581608643768,1.0
185500,1.409542,1.1205357142857142,0.9800354,0.9943829840802132,0.9943829840802132,1.0
186000,1.409542,2.0,0.9769485,0.985096158603063,0.985096158603063,1.0
186500,1.409542,1.1636363636363636,0.95944375,0.994203545350944,0.994203545350944,1.0
187000,1.409542,1.1569767441860466,0.97132766,0.9942196586917591,0.9942196586917591,1.0
187500,1.409542,1.42,0.95725036,0.9929545498513556,0.9929545498513556,1.0
188000,1.4095418,3.1624365482233503,0.97702104,0.9841370609811115,0.9841370609811115,1.0
188500,1.409542,2.28,0.96083355,0.9708235340959885,0.9708235340959885,1.0
189000,1.409542,2.5594405594405596,0.9743159,0.9808053742319145,0.9808053742319145,1.0
189500,1.409542,1.147186147186147,0.9728203,0.9942376733895375,0.9942376733895375,1.0
190000,1.409542,1.1217391304347826,0.9795133,0.9944067849951276,0.9944067849951276,1.0
190500,1.409542,2.048076923076923,0.97390616,0.984804882945084,0.984804882945084,1.0
191000,1.409542,1.1101694915254237,0.9678797,0.9945726547485743,0.9945726547485743,1.0
191500,1.409542,1.171806167400881,0.9775027,0.9940829748149522,0.9940829748149522,1.0
192000,1.409542,1.094972067039106,0.97334164,0.9945505666598845,0.9945505666598845,1.0
192500,1.409542,3.4058823529411764,0.96957177,0.9715895997306515,0.9715895997306515,1.0
193000,1.409542,1.1367521367521367,0.9772915,0.9943162444819752,0.9943162444819752,1.0
193500,1.409542,2.557142857142857,0.97013026,0.9801773099189109,0.9801773099189109,1.0
194000,1.409542,1.197674418604651,0.9713804,0.9939940885679256,0.9939940885679256,1.0
194500,1.4095421,1.1858407079646018,0.9730615,0.9940829745546699,0.9940829745546699,1.0
195000,1.409542,3.5508982035928143,0.9665108,0.9700000047683716,0.9700000047683716,1.0
195500,1.4084607,1.064327485380117,0.9797501,0.994655177511018,0.994655177511018,1.0
196000,1.4074781,1.125,0.960997,0.9943801706487482,0.9943801706487482,1.0
196500,1.4074782,1.2802547770700636,0.9705827,0.9936196368896156,0.9936196368896156,1.0
197000,1.4074781,2.5277777777777777,0.9746226,0.9801418485370934,0.9801418485370934,1.0
197500,1.4074781,4.4963503649635035,0.9629981,0.9631521779557933,0.9631521779557933,1.0
198000,1.4074782,2.048780487804878,0.9796756,0.9849029174707469,0.9849029174707469,1.0
198500,1.4074781,2.2590673575129534,0.975896,0.9835233206576016,0.9835233206576016,1.0
199000,1.4074782,1.1954022988505748,0.9753499,0.9939940882152354,0.9939940882152354,1.0
199500,1.4074782,1.1515151515151516,0.984077,0.9942703917302799,0.9942703917302799,1.0
200000,1.4074782,1.1542857142857144,0.9765497,0.994244191189145,0.994244191189145,1.0
200500,1.4074781,2.1127450980392157,0.97712815,0.9843781145650949,0.9843781145650949,1.0
201000,1.4074782,1.1339285714285714,0.9807124,0.9943162442272545,0.9943162442272545,1.0
201500,1.4074781,2.122448979591837,0.9781246,0.9843401064727512,0.9843401064727512,1.0
202000,1.4074781,1.1731843575418994,0.9759778,0.9941292187471068,0.9941292187471068,1.0
202500,1.4074782,1.130801687763713,0.979671,0.9943376122376858,0.9943376122376858,1.0
203000,1.4074782,1.238938053097345,0.98801476,0.9944612121787565,0.9944612121787565,1.0
203500,1.4074781,2.07035175879397,0.9777621,0.9838131362139576,0.9838131362139576,1.0
204000,1.4074782,1.1988304093567252,0.9707281,0.9939940882152354,0.9939940882152354,1.0
204500,1.4074782,1.2831050228310503,0.97764236,0.9936651636033037,0.9936651636033037,1.0
205000,1.4074782,1.1176470588235294,0.9838348,0.9943829840802132,0.9943829840802132,1.0
205500,1.4074781,2.704225352112676,0.9620167,0.9780769279369941,0.9780769279369941,1.0
206000,1.4062921,1.089171974522293,0.9804946,0.9944915306770196,0.9944915306770196,1.0
206500,1.4062922,1.0894736842105264,0.98429304,0.9945549790147712,0.9945549790147712,1.0
207000,1.4062922,1.1145374449339207,0.9767597,0.9944196481789861,0.9944196481789861,1.0
207500,1.4062921,2.033980582524272,0.9825948,0.9850241593692614,0.9850241593692614,1.0
208000,1.4062922,2.2551020408163267,0.9760554,0.9833507899838593,0.9833507899838593,1.0
208500,1.4062922,2.1161616161616164,0.9768677,0.9846568674433465,0.9846568674433465,1.0
209000,1.4062922,1.1687763713080168,0.9811468,0.9941774942142106,0.9941774942142106,1.0
209500,1.4062921,1.1403508771929824,0.9799497,0.9942703914744659,0.9942703914744659,1.0
210000,1.4062921,1.1074380165289257,0.9843391,0.994539754161276,0.994539754161276,1.0
210500,1.4062922,1.1193181818181819,0.9740697,0.9944318234920502,0.9944318234920502,1.0
211000,1.4062921,1.1125541125541125,0.9827623,0.9943376119829651,0.9943376119829651,1.0
211500,1.4062921,1.1050420168067228,0.98465043,0.9944747949347776,0.9944747949347776,1.0
212000,1.4062922,2.023696682464455,0.9789149,0.9849029174707469,0.9849029174707469,1.0
212500,1.4062921,1.145922746781116,0.97687644,0.9943162442272545,0.9943162442272545,1.0
213000,1.4062921,1.1834061135371179,0.97868216,0.994035093146458,0.994035093146458,1.0
213500,1.4062921,1.1341991341991342,0.9819279,0.9943376119829651,0.9943376119829651,1.0
214000,1.4062922,1.147186147186147,0.98223925,0.9942703914744659,0.9942703914744659,1.0
214500,1.4062921,1.0460251046025104,0.9873102,0.9947717892183803,0.9947717892183803,1.0
215000,1.4062922,1.1783783783783783,0.9751917,0.994472227493922,0.994472227493922,1.0
215500,1.4062922,1.0873362445414847,0.98341143,0.9942703914744659,0.9942703914744659,1.0
216000,1.4057354,1.130232558139535,0.9808041,0.9943722024092225,0.9943722024092225,1.0
216500,1.4048072,2.3209876543209877,0.9744793,0.9817307740449905,0.9817307740449905,1.0
217000,1.4048073,1.1403508771929824,0.98125607,0.994342862197331,0.994342862197331,1.0
217500,1.4048071,1.2387387387387387,0.98408526,0.9937892427893498,0.9937892427893498,1.0
218000,1.4048073,2.078048780487805,0.98033726,0.984705887004441,0.984705887004441,1.0
218500,1.4048073,2.103960396039604,0.97858423,0.9845049549447428,0.9845049549447428,1.0
219000,1.4048073,1.1407766990291262,0.98492813,0.9943028897620164,0.9943028897620164,1.0
219500,1.4048073,1.099056603773585,0.98352355,0.9946585416793823,0.9946585416793823,1.0
220000,1.4048071,1.1244635193133048,0.98303705,0.9942274733162745,0.9942274733162745,1.0
220500,1.4048073,1.1436170212765957,0.9782815,0.9943076977362999,0.9943076977362999,1.0
221000,1.4048073,2.1041666666666665,0.9788012,0.9839247359383491,0.9839247359383491,1.0
221500,1.4048071,1.2954545454545454,0.98130196,0.993761266405518,0.993761266405518,1.0
222000,1.4048073,1.0742574257425743,0.98294735,0.9943932089412096,0.9943932089412096,1.0
222500,1.4048073,2.223463687150838,0.97380584,0.9828197720438935,0.9828197720438935,1.0
223000,1.4048071,1.0916666666666666,0.987231,0.994539754161276,0.994539754161276,1.0
223500,1.4048071,2.1530612244897958,0.9783222,0.9844029898667217,0.9844029898667217,1.0
224000,1.4048073,1.1871345029239766,0.9777582,0.9940588281435125,0.9940588281435125,1.0
224500,1.4048072,1.0867768595041323,0.985683,0.9945833384990692,0.9945833384990692,1.0
225000,1.4048073,2.1666666666666665,0.9851381,0.9946610220408035,0.9946610220408035,1.0
225500,1.4048071,1.0338164251207729,0.9855059,0.9855140233151266,0.9855140233151266,1.0
226000,1.4048072,1.1171875,0.974206,0.9943913096966951,0.9943913096966951,1.0
226500,1.402646,2.1578947368421053,0.98153836,0.9846813772238937,0.9846813772238937,1.0
227000,1.4026457,1.2046783625730995,0.9754982,0.9939583383855366,0.9939583383855366,1.0
227500,1.4026458,2.3533333333333335,0.9793747,0.9815100715464393,0.9815100715464393,1.0
228000,1.402646,2.0721153846153846,0.9809527,0.9846059160279523,0.9846059160279523,1.0
228500,1.402646,2.0,0.9865109,0.9852619094508035,0.9852619094508035,1.0
229000,1.4026461,1.9534883720930232,0.98631024,0.9854028482007754,0.9854028482007754,1.0
229500,1.4026458,1.1317365269461077,0.98110515,0.9944034140895713,0.9944034140895713,1.0
230000,1.4026458,1.1578947368421053,0.97887325,0.9941860517097074,0.9941860517097074,1.0
230500,1.4026457,1.0726256983240223,0.9845447,0.9946368766230578,0.9946368766230578,1.0
231000,1.402646,2.5172413793103448,0.9747332,0.9801773090734549,0.9801773090734549,1.0
231500,1.4026461,1.9610389610389611,0.98237073,0.9944444494879144,0.9944444494879144,1.0
232000,1.4026458,2.0748663101604277,0.98094946,0.9730494546366262,0.9730494546366262,1.0
232500,1.4026458,1.9383259911894273,0.98740983,0.9946943282039925,0.9946943282039925,1.0
233000,1.4026457,1.087557603686636,0.9809682,0.985456625620524,0.985456625620524,1.0
233500,1.4026458,1.0857142857142856,0.9845517,0.994560674394025,0.994560674394025,1.0
234000,1.4026458,1.0788381742738589,0.9897515,0.994626561141113,0.994626561141113,1.0
234500,1.4026458,1.0932203389830508,0.98737735,0.9945188334297436,0.9945188334297436,1.0
235000,1.402646,1.0775510204081633,0.9875324,0.994626561141113,0.994626561141113,1.0
235500,1.402646,1.088235294117647,0.99029785,0.994539754161276,0.994539754161276,1.0
236000,1.402646,1.075,0.98806953,0.994626561141113,0.994626561141113,1.0
236500,1.4017812,1.147186147186147,0.9814728,0.994270391218652,0.994270391218652,1.0
237000,1.4007722,1.1092896174863387,0.9803953,0.9944318231533874,0.9944318231533874,1.0
237500,1.4007722,1.0548523206751055,0.98865336,0.9947325153115355,0.9947325153115355,1.0
238000,1.4007721,1.0691244239631337,0.98738587,0.9946651836591107,0.9946651836591107,1.0
238500,1.4007722,2.9056603773584904,0.96572316,0.9757211580872536,0.9757211580872536,1.0
239000,1.4007722,1.095435684647303,0.98607194,0.9944958033181038,0.9944958033181038,1.0
239500,1.4007722,1.0912863070539418,0.9865526,0.9945625049372514,0.9945625049372514,1.0
240000,1.4007722,4.061068702290076,0.9771994,0.9657299309751414,0.9657299309751414,1.0
240500,1.4007723,1.1017699115044248,0.9832625,0.9944883770720904,0.9944883770720904,1.0
241000,1.4007722,1.045267489711934,0.98961604,0.9947541033635374,0.9947541033635374,1.0
241500,1.4007722,1.0702702702702702,0.9890157,0.9946666717529297,0.9946666717529297,1.0
242000,1.4007722,2.019704433497537,0.98013645,0.9845641071979816,0.9845641071979816,1.0
242500,1.4007722,1.1885964912280702,0.9831427,0.9940570224272577,0.9940570224272577,1.0
243000,1.4007722,2.0926829268292684,0.9816416,0.994359611290429,0.994359611290429,1.0
243500,1.4007723,1.0574712643678161,0.97824776,0.9837569107008244,0.9837569107008244,1.0
244000,1.4007722,1.0843881856540085,0.9875478,0.9945606746434168,0.9945606746434168,1.0
244500,1.4007722,1.0691056910569106,0.9895872,0.9946487654339183,0.9946487654339183,1.0
245000,1.4007722,2.4475524475524475,0.9732315,0.9810616484243576,0.9810616484243576,1.0
245500,1.4007723,1.0326086956521738,0.9841841,0.9948360704984821,0.9948360704984821,1.0
246000,1.4007722,1.1223628691983123,0.9866419,0.9943855983220925,0.9943855983220925,1.0
246500,1.4007722,1.9419642857142858,0.9842424,0.9851201970416766,0.9851201970416766,1.0
247000,1.3993522,2.076923076923077,0.9835656,0.9851913922711423,0.9851913922711423,1.0
247500,1.3993522,1.1008403361344539,0.9852937,0.9944747949347776,0.9944747949347776,1.0
248000,1.3993522,1.0524193548387097,0.9899462,0.9947745951472736,0.9947745951472736,1.0
248500,1.3993521,1.0607734806629834,0.98375976,0.9946388940016428,0.9946388940016428,1.0
249000,1.3993522,1.0460251046025104,0.989328,0.9947745951472736,0.9947745951472736,1.0
249500,1.3993523,1.1478260869565218,0.9851792,0.9942703914744659,0.9942703914744659,1.0
250000,1.3993522,1.8780487804878048,0.9891163,0.994626561141113,0.994626561141113,1.0
250500,1.3993522,1.0541871921182266,0.9847383,0.9852619094508035,0.9852619094508035,1.0
251000,1.3993522,1.0355731225296443,0.99057686,0.9948163314741485,0.9948163314741485,1.0
251500,1.3993522,1.0775862068965518,0.9898159,0.994626561141113,0.994626561141113,1.0
252000,1.3993521,1.1372549019607843,0.9882448,0.9948163314741485,0.9948163314741485,1.0
252500,1.3993522,1.0585585585585586,0.98832935,0.994155849213208,0.994155849213208,1.0
253000,1.3993521,1.1092436974789917,0.9850858,0.9944514818332366,0.9944514818332366,1.0
253500,1.3993523,1.0748663101604279,0.98727965,0.9948360704984821,0.9948360704984821,1.0
254000,1.3993522,1.1728395061728396,0.9765793,0.9939285761543682,0.9939285761543682,1.0
254500,1.3993521,1.0793650793650793,0.9820162,0.9946063043564324,0.9946063043564324,1.0
255000,1.3993522,2.01980198019802,0.98176724,0.9849005021266083,0.9849005021266083,1.0
255500,1.3993522,1.9495412844036697,0.9848323,0.9853554548810444,0.9853554548810444,1.0
256000,1.3993521,2.4055944055944054,0.9805538,0.9815436285614167,0.9815436285614167,1.0
256500,1.3993523,1.9444444444444444,0.98265326,0.9854717026903944,0.9854717026903944,1.0
257000,1.3989652,1.062240663900415,0.9894296,0.9946913630874069,0.9946913630874069,1.0
257500,1.3983848,2.0886699507389164,0.97947353,0.9846305465463348,0.9846305465463348,1.0
258000,1.3983849,1.054945054945055,0.98304784,0.9947237619378949,0.9947237619378949,1.0
258500,1.3983849,1.069672131147541,0.9882425,0.9946487654339183,0.9946487654339183,1.0
259000,1.3983849,1.0244897959183674,0.9912498,0.9948987902899985,0.9948987902899985,1.0
259500,1.3983849,1.9537037037037037,0.98728174,0.9853791515409099,0.9853791515409099,1.0
260000,1.3983849,1.0689655172413792,0.9816462,0.9946666717529297,0.9946666717529297,1.0
260500,1.3983848,1.032258064516129,0.989816,0.9948170781135559,0.9948170781135559,1.0
261000,1.3983848,1.0759493670886076,0.9877765,0.994626561141113,0.994626561141113,1.0
261500,1.3983848,1.9910714285714286,0.9840778,0.9944700510820486,0.9944700510820486,1.0
262000,1.3983849,1.0625,0.9810382,0.9859825375298745,0.9859825375298745,1.0
262500,1.3983848,1.05668016194332,0.98645544,0.9947325153115355,0.9947325153115355,1.0
263000,1.3983848,1.040983606557377,0.99011886,0.9947755151865434,0.9947755151865434,1.0
263500,1.3983847,1.1293103448275863,0.98337346,0.9943617072511226,0.9943617072511226,1.0
264000,1.3983848,1.0530612244897959,0.99121934,0.9947325153115355,0.9947325153115355,1.0
264500,1.3983848,1.104602510460251,0.98500353,0.9944747949347776,0.9944747949347776,1.0
265000,1.3983849,1.048913043478261,0.9853829,0.9947802247581902,0.9947802247581902,1.0
265500,1.3983847,1.0553191489361702,0.9879092,0.9947119391994712,0.9947119391994712,1.0
266000,1.3983849,1.05668016194332,0.98939496,0.9947119391994712,0.9947119391994712,1.0
266500,1.3983849,1.9951923076923077,0.98711747,0.9853095284530095,0.9853095284530095,1.0
267000,1.3983849,1.049808429118774,0.99009675,0.9947541033635374,0.9947541033635374,1.0
267500,1.397596,1.0474137931034482,0.9852237,0.9947541033635374,0.9947541033635374,1.0
268000,1.3975959,1.0285714285714285,0.9868907,0.9948785473943239,0.9948785473943239,1.0
268500,1.397596,1.0338983050847457,0.98319733,0.9948087481201672,0.9948087481201672,1.0
269000,1.397596,1.168103448275862,0.9781867,0.9941521789716637,0.9941521789716637,1.0
269500,1.3975961,1.0494505494505495,0.982632,0.9947527522569174,0.9947527522569174,1.0
270000,1.397596,1.985981308411215,0.9827948,0.9851913919859525,0.9851913919859525,1.0
270500,1.3975959,1.0588235294117647,0.9867928,0.9946900877085599,0.9946900877085599,1.0
271000,1.397596,2.3289473684210527,0.9838169,0.9949013206519579,0.9949013206519579,1.0
271500,1.3975961,1.0224719101123596,0.97830343,0.9838674078330151,0.9838674078330151,1.0
272000,1.3975959,1.0614754098360655,0.98801863,0.9946913630874069,0.9946913630874069,1.0
272500,1.3975961,1.9627906976744185,0.9822622,0.9852857186680748,0.9852857186680748,1.0
273000,1.397596,1.9714285714285715,0.98506755,0.9854952875735625,0.9854952875735625,1.0
273500,1.397596,1.0526315789473684,0.98534554,0.9947336115798012,0.9947336115798012,1.0
274000,1.397596,1.046218487394958,0.98656994,0.9947745951472736,0.9947745951472736,1.0
274500,1.397596,1.032258064516129,0.98906964,0.9948374032974243,0.9948374032974243,1.0
275000,1.3975959,1.0242914979757085,0.9883717,0.9948785473943239,0.9948785473943239,1.0
275500,1.3975961,1.2811059907834101,0.9765324,0.9936136416413567,0.9936136416413567,1.0
276000,1.397596,1.0743801652892562,0.9849498,0.9946265608937909,0.9946265608937909,1.0
276500,1.3975961,1.0777777777777777,0.9820837,0.994615389750554,0.994615389750554,1.0
277000,1.397596,1.0401606425702812,0.98166096,0.9947933933951638,0.9947933933951638,1.0
277500,1.3970127,1.096234309623431,0.9863152,0.99451681170143,0.99451681170143,1.0
278000,1.3960407,1.8495934959349594,0.9834773,0.9947736675356641,0.9947736675356641,1.0
278500,1.3960408,1.0679611650485437,0.981395,0.9851904806636629,0.9851904806636629,1.0
279000,1.3960407,1.0532786885245902,0.98642015,0.9947325153115355,0.9947325153115355,1.0
279500,1.3960407,1.1587982832618027,0.9801347,0.9942025909649914,0.9942025909649914,1.0
280000,1.3960407,1.055084745762712,0.9858738,0.9947325153115355,0.9947325153115355,1.0
280500,1.3960407,1.103896103896104,0.9802363,0.9944958030676642,0.9944958030676642,1.0
281000,1.3960407,1.0746887966804979,0.98545265,0.994626561141113,0.994626561141113,1.0
281500,1.3960408,1.0,0.984569,0.9950000047683716,0.9950000047683716,1.0
282000,1.3960407,1.032258064516129,0.98906714,0.9948374032974243,0.9948374032974243,1.0
282500,1.3960407,1.04149377593361,0.98674554,0.9947959233303459,0.9947959233303459,1.0
283000,1.3960408,1.980952380952381,0.9827589,0.9853791515409099,0.9853791515409099,1.0
283500,1.3960408,1.0585106382978724,0.9807102,0.9946961373255397,0.9946961373255397,1.0
284000,1.3960407,1.0454545454545454,0.9861225,0.9947745951472736,0.9947745951472736,1.0
284500,1.3960407,1.0571428571428572,0.98521066,0.9947119389541845,0.9947119389541845,1.0
285000,1.3960408,2.1363636363636362,0.9791498,0.9844802024931011,0.9844802024931011,1.0
285500,1.3960407,1.024390243902439,0.9890185,0.9948785473943239,0.9948785473943239,1.0
286000,1.3960407,1.0489795918367346,0.9840954,0.9947541033635374,0.9947541033635374,1.0
286500,1.3960408,1.0846774193548387,0.98620695,0.9948577284812927,0.9948577284812927,1.0
287000,1.3960408,1.127906976744186,0.97977406,0.9939887691079901,0.9939887691079901,1.0
287500,1.3960408,1.0279329608938548,0.9782059,0.9948850623492537,0.9948850623492537,1.0
288000,1.3948035,1.048582995951417,0.9864783,0.9947336115798012,0.9947336115798012,1.0
288500,1.3946551,1.976958525345622,0.9852653,0.9946846897537643,0.9946846897537643,1.0
289000,1.3946551,2.468208092485549,0.97363704,0.9703757266777788,0.9703757266777788,1.0
289500,1.3946552,1.0187793427230047,0.9885925,0.9949074122640822,0.9949074122640822,1.0
290000,1.3946551,1.0560747663551402,0.982852,0.9947169861703549,0.9947169861703549,1.0
290500,1.3946551,1.024390243902439,0.9886457,0.9948785473943239,0.9948785473943239,1.0
291000,1.3946551,1.8471074380165289,0.988698,0.9948547766911043,0.9948547766911043,1.0
291500,1.3946551,1.0275229357798166,0.9852894,0.9856912488212234,0.9856912488212234,1.0
292000,1.394655,1.0151515151515151,0.9887293,0.9949253779738697,0.9949253779738697,1.0
292500,1.3946552,1.0692640692640694,0.97908664,0.9946460222775957,0.9946460222775957,1.0
293000,1.3946551,1.028225806451613,0.98704416,0.9948577284812927,0.9948577284812927,1.0
293500,1.394655,1.9272727272727272,0.9886202,0.9948660763246673,0.9948660763246673,1.0
294000,1.3946552,1.005586592178771,0.9777849,0.9835344871570324,0.9835344871570324,1.0
294500,1.394655,1.0327868852459017,0.9859573,0.9948374032974243,0.9948374032974243,1.0
295000,1.394655,1.0204081632653061,0.9865499,0.9948987902899985,0.9948987902899985,1.0
295500,1.3946551,2.0142857142857142,0.980538,0.9850721198778886,0.9850721198778886,1.0
296000,1.3946551,1.0382775119617225,0.9874393,0.9948139584341714,0.9948139584341714,1.0
296500,1.394655,1.041860465116279,0.98420036,0.9947877408198591,0.9947877408198591,1.0
297000,1.394655,1.0546448087431695,0.98105174,0.9947237616085874,0.9947237616085874,1.0
297500,1.394655,1.045267489711934,0.9841803,0.9947755149432591,0.9947755149432591,1.0
298000,1.394032,1.9766355140186915,0.9829265,0.9852153156933031,0.9852153156933031,1.0
298500,1.3932844,1.957345971563981,0.9881829,0.9856308456336227,0.9856308456336227,1.0
299000,1.3932847,1.092896174863388,0.97954726,0.9945505669947421,0.9945505669947421,1.0
299500,1.3932844,1.029535864978903,0.99033284,0.9948163314741485,0.9948163314741485,1.0
300000,1.3932846,1.048,0.9887941,0.9947541033635374,0.9947541033635374,1.0
300500,1.3932844,1.9669811320754718,0.98658985,0.9854481178072264,0.9854481178072264,1.0
301000,1.3932844,1.0920502092050208,0.98760074,0.9945397539118842,0.9945397539118842,1.0
301500,1.3932844,1.0334728033472804,0.98826355,0.9948374032974243,0.9948374032974243,1.0
302000,1.3932844,1.0655737704918034,0.9898669,0.9946694263249389,0.9946694263249389,1.0
302500,1.3932847,1.0382513661202186,0.9835579,0.9948076972594628,0.9948076972594628,1.0
303000,1.3932844,1.040485829959514,0.98875284,0.9947959233303459,0.9947959233303459,1.0
303500,1.3932844,1.0609756097560976,0.9888036,0.9946913628421202,0.9946913628421202,1.0
304000,1.3932844,1.8917748917748918,0.99147385,0.9948290647604526,0.9948290647604526,1.0
304500,1.3932844,1.175609756097561,0.98352224,0.9846172292837115,0.9846172292837115,1.0
305000,1.3932844,1.0846774193548387,0.98271877,0.9945606741446331,0.9945606741446331,1.0
305500,1.3932844,1.0466101694915255,0.98932207,0.9947755151865434,0.9947755151865434,1.0
306000,1.3932844,1.036,0.9915054,0.9948163314741485,0.9948163314741485,1.0
306500,1.3932844,1.032520325203252,0.9909458,0.9948374032974243,0.9948374032974243,1.0
307000,1.3932844,1.040485829959514,0.99264,0.9947959233303459,0.9947959233303459,1.0
307500,1.3932844,1.02,0.992624,0.9948991984128952,0.9948991984128952,1.0
308000,1.3932844,1.058091286307054,0.99021465,0.9947119389541845,0.9947119389541845,1.0
308500,1.3924538,1.0121951219512195,0.9883584,0.9949395209550858,0.9949395209550858,1.0
309000,1.3923404,1.0279329608938548,0.9850759,0.9948913092198579,0.9948913092198579,1.0
309500,1.3923405,1.048780487804878,0.9851935,0.9947336115798012,0.9947336115798012,1.0
310000,1.3923405,1.0156862745098039,0.9892371,0.9949193596839905,0.9949193596839905,1.0
310500,1.3923404,2.1761658031088085,0.9792647,0.9843250045180321,0.9843250045180321,1.0
311000,1.3923404,1.065934065934066,0.98217773,0.9946666717529297,0.9946666717529297,1.0
311500,1.3923405,1.0161290322580645,0.9882549,0.9949193596839905,0.9949193596839905,1.0
